,level_0,latitude,longitude,index,time,u10,v10,d2m,t2m,evabs,evaow,lmld,lmlt,lshf,lai_hv,lai_lv,skt,snowc,sde,smlt,stl1,stl2,stl3,slhf,ssr,str,sp,sro,ssrd,strd,tsn,e,tp
297,2985,28.65,63.6,3920636.0,2022-03-01,-0.17717612,0.39687872,270.6097,298.3522,0.0,-5.4531498e-05,6.2834644,290.51538,0.7853745,0.0,-1.1920929e-07,301.83325,0.0,0.0,-9.313226e-10,301.61023,299.9159,296.27365,-136445.0,18185796.0,-12915613.0,93711.945,0.0,23562864.0,27474044.0,273.15988,-5.455315e-05,2.233684e-05
298,2986,28.65,63.6,3920637.0,2022-04-01,0.03178668,0.028352976,268.3781,303.79657,0.0,-9.1714785e-05,3.679531,295.3832,0.7999532,0.0,-1.1920929e-07,308.36462,0.0,0.0,-9.313226e-10,308.01767,305.3496,300.00714,-229508.0,20968464.0,-14715935.0,93391.88,0.0,27172964.0,29351696.0,273.16058,-9.1693364e-05,3.665127e-05
299,2987,28.65,63.6,3920638.0,2022-05-01,1.3569326,-2.2101605,270.96924,306.1028,0.0,-9.572529e-05,4.7494373,297.3854,0.79986787,0.0,-1.1920929e-07,310.9248,0.0,0.0,-9.313226e-10,310.71362,309.1294,303.7089,-239530.0,22558214.0,-15052060.0,92999.6,0.0,29113376.0,30455752.0,273.1613,-9.569293e-05,3.874302e-07
300,2988,28.65,63.6,3920639.0,2022-06-01,1.793933,-1.874142,275.32803,308.30853,0.0,-0.00010361057,5.388674,297.80777,0.799683,0.0,-1.1920929e-07,312.77594,0.0,0.0,-9.313226e-10,312.51334,310.49927,305.89185,-259098.0,21974798.0,-14493218.0,92698.414,0.0,28376476.0,32079242.0,273.15988,-0.00010350207,3.5697594e-05
301,2989,28.65,63.6,3920640.0,2022-07-01,-1.0421752,2.3882062,290.96564,306.22992,0.0,-0.0011214898,3.0160904,302.0918,0.7999034,0.0,-1.1920929e-07,310.9814,0.0,0.0,-9.313226e-10,310.97263,310.23166,307.6135,-2804744.0,17374068.0,-9049621.0,92593.375,4.5895576e-06,22682460.0,36635932.0,273.15988,-0.0011215191,0.0011598486
302,2990,28.65,63.6,3920641.0,2022-08-01,1.5746827,-2.1477203,276.73724,306.60428,0.0,-9.334623e-05,4.029049,299.4705,0.7999283,0.0,-1.1920929e-07,310.95593,0.0,0.0,-9.313226e-10,310.816,309.82666,307.5795,-233326.0,18390834.0,-12507343.0,92708.266,0.0,23985018.0,33039796.0,273.16058,-9.340746e-05,4.237704e-05
303,2991,28.65,63.6,3920642.0,2022-09-01,0.8517784,-2.265198,270.40308,303.97107,0.0,-4.596659e-05,3.5841446,296.89462,0.7999603,0.0,-1.1920929e-07,307.43762,0.0,0.0,-9.313226e-10,307.43103,307.75952,307.2984,-114968.0,12820284.0,-7529951.0,93199.84,0.0,16696147.0,15327419.0,273.15988,-4.5982655e-05,3.874302e-07
304,2992,28.55,63.6,3921508.0,2022-02-01,-0.19196427,-0.85192513,267.74582,290.82803,0.0,-4.86176e-05,14.890397,285.15033,0.67493564,0.0,-1.1920929e-07,293.4069,0.0,0.0,-9.313226e-10,293.3236,292.91742,293.8742,-121650.0,14948111.0,-11322978.0,94380.79,0.0,19714614.0,24696980.0,273.15988,-4.864903e-05,3.9514154e-05
305,2993,28.55,63.6,3921509.0,2022-03-01,-0.100234866,0.5932114,270.87418,298.62836,0.0,-5.446351e-05,6.3019733,290.76932,0.78617454,0.0,-1.1920929e-07,301.9861,0.0,0.0,-9.313226e-10,301.76926,300.10605,296.47653,-135967.0,17880444.0,-12734980.0,94140.33,0.0,23589276.0,27734268.0,273.15988,-5.4362696e-05,1.7564744e-05
306,2994,28.55,63.6,3921510.0,2022-04-01,0.066292405,0.25558376,268.5269,304.08313,0.0,-9.558932e-05,3.633974,295.6436,0.799939,0.0,-1.1920929e-07,308.5302,0.0,0.0,-9.313226e-10,308.18512,305.521,300.20776,-239053.0,20626196.0,-14544320.0,93811.24,0.0,27175604.0,29614446.0,273.16058,-9.550247e-05,4.1423365e-05
307,2995,28.55,63.6,3921511.0,2022-05-01,1.4514482,-1.9964476,271.1955,306.3397,0.0,-9.558932e-05,4.7515717,297.57733,0.7998536,0.0,-1.1920929e-07,311.03802,0.0,0.0,-9.313226e-10,310.83047,309.2726,303.9106,-239053.0,22201904.0,-14849565.0,93416.5,0.0,29093566.0,30723554.0,273.1613,-9.569293e-05,3.874302e-07
308,2996,28.55,63.6,3921512.0,2022-06-01,1.732423,-1.652061,275.74338,308.54657,0.0,-9.9124154e-05,5.3715897,298.01147,0.7996723,0.0,-1.1920929e-07,312.94437,0.0,0.0,-9.313226e-10,312.6808,310.6648,306.0698,-247644.0,21674662.0,-14286623.0,93111.21,0.0,28402448.0,32392522.0,273.15988,-9.912159e-05,3.0925497e-05
309,2997,28.55,63.6,3921513.0,2022-07-01,-1.3527263,2.5626523,291.41815,306.24493,0.0,-0.001423713,3.0495472,302.08322,0.79988205,0.0,-1.1920929e-07,310.5243,0.0,0.0,-9.313226e-10,310.54376,309.75977,307.62143,-3560706.0,17154984.0,-8514280.0,93006.17,5.7388097e-06,22682020.0,36917376.0,273.15988,-0.0014237817,0.00153202
310,2998,28.55,63.6,3921514.0,2022-08-01,1.5592517,-1.8667393,276.93253,306.77414,0.0,-0.00010279496,4.0262012,299.6576,0.79990697,0.0,-1.1920929e-07,310.99557,0.0,0.0,-9.313226e-10,310.84854,309.8032,307.5183,-257189.0,18150486.0,-12286539.0,93124.34,0.0,24004386.0,33289408.0,273.16058,-0.00010274025,5.0012022e-05
311,2999,28.55,63.6,3921515.0,2022-09-01,0.945008,-2.0553474,270.7316,304.15823,0.0,-4.5490684e-05,3.581297,297.25818,0.7999603,0.0,-1.1920929e-07,307.45038,0.0,0.0,-9.313226e-10,307.44427,307.75482,307.29388,-113537.0,12617251.0,-7384023.0,93610.18,0.0,16678979.0,15461825.0,273.15988,-4.541129e-05,3.874302e-07
312,3072,27.55,63.6,3930238.0,2022-02-01,1.7225641,-0.07721615,268.9856,290.523,0.0,-2.978812e-05,13.196203,285.6101,0.700715,0.0,-1.1920929e-07,292.77002,0.0,0.0,-9.313226e-10,292.68875,292.3223,293.4322,-74402.0,15058455.0,-10894214.0,93469.02,0.0,20141612.0,24828356.0,273.15988,-2.9793475e-05,2.2985041e-06
313,3073,27.55,63.6,3930239.0,2022-03-01,2.2264326,1.200877,271.77405,298.21933,0.0,-5.3715892e-05,6.7938595,290.85327,0.79684544,0.0,-1.1920929e-07,301.35773,0.0,0.0,-9.313226e-10,301.1549,299.5532,295.84976,-134536.0,17725562.0,-12348572.0,93272.06,0.0,23786926.0,27776208.0,273.15988,-5.379133e-05,3.5697594e-05
314,3074,27.55,63.6,3930240.0,2022-04-01,1.7789305,0.90702176,270.14374,303.70645,0.0,-0.00012617884,3.7734947,295.92694,0.79988563,0.0,-1.1920929e-07,307.91315,0.0,0.0,-9.313226e-10,307.54666,304.73804,299.41324,-315413.0,20283530.0,-14003512.0,92947.9,0.0,27245596.0,29807972.0,273.16058,-0.00012616673,7.673167e-05
315,3075,27.55,63.6,3930241.0,2022-05-01,2.8008125,-1.2397625,272.31024,305.71692,0.0,-8.811196e-05,4.4960194,297.31216,0.79970783,0.0,-1.1920929e-07,310.13226,0.0,0.0,-9.313226e-10,309.94147,308.45563,303.11383,-220440.0,21580368.0,-14122113.0,92581.88,0.0,28943016.0,30894848.0,273.1613,-8.807471e-05,1.37500465e-05
316,3076,27.55,63.6,3930242.0,2022-06-01,2.7465892,-0.32729864,277.3654,307.48242,0.0,-0.00013358821,5.392233,297.87192,0.79976475,0.0,-1.1920929e-07,311.93954,0.0,0.0,-9.313226e-10,311.68094,309.66467,305.13358,-334026.0,21093252.0,-13600435.0,92299.57,0.0,28282274.0,32497116.0,273.15988,-0.00013359496,7.291511e-05
317,3077,27.55,63.6,3930243.0,2022-07-01,0.55151486,3.2913363,291.96985,304.2345,0.0,-0.0014859794,3.635397,300.8557,0.79984653,0.0,-1.1920929e-07,308.05328,0.0,0.0,-9.313226e-10,308.1357,307.82526,306.38828,-3716289.0,15612982.0,-7200657.0,92170.73,4.2458996e-05,21091568.0,36828450.0,273.15988,-0.0014858721,0.002370838
318,3078,27.55,63.6,3930244.0,2022-08-01,2.7868817,-1.200496,276.95523,305.42804,0.0,-0.00017328653,5.0334625,298.27396,0.7996439,0.0,-1.1920929e-07,308.74533,0.0,0.0,-9.313226e-10,308.58505,307.99194,306.44608,-433293.0,17353202.0,-11095616.0,92306.14,0.0,23521044.0,33129736.0,273.16058,-0.0001732111,5.0012022e-05
319,3079,27.55,63.6,3930245.0,2022-09-01,2.4716156,-0.7083771,273.19873,303.26163,0.0,-4.0868297e-05,4.6875057,296.8497,0.7997434,0.0,-1.1920929e-07,305.7252,0.0,0.0,-9.313226e-10,305.7337,305.93536,306.07318,-102083.0,12367273.0,-6850868.0,92798.54,0.0,16741928.0,15532566.0,273.15988,-4.0839892e-05,3.874302e-07
320,3152,26.55,63.6,3938968.0,2022-02-01,0.800127,-1.8409908,270.68924,290.01114,0.0,-0.00012577092,10.521797,285.09045,0.7997505,0.0,-1.1920929e-07,292.62567,0.0,0.0,-9.313226e-10,292.5237,292.2906,292.18542,-313504.0,16051949.0,-10916348.0,91516.66,0.0,20465600.0,24721234.0,273.15988,-0.00012540491,8.97795e-06
321,3153,26.55,63.6,3938969.0,2022-03-01,1.7870747,-0.25455904,274.13684,296.40414,0.0,-0.00014752336,7.081444,290.4758,0.7998608,0.0,-1.1920929e-07,299.7203,0.0,0.0,-9.313226e-10,299.3841,298.3265,296.52982,-369819.0,18620350.0,-11849302.0,91420.63,5.736947e-07,23998664.0,27428568.0,273.15988,-0.00014787959,8.054823e-05
322,3154,26.55,63.6,3938970.0,2022-04-01,2.163422,0.91603374,274.01492,301.67636,0.0,-0.0001376667,4.7273693,294.85446,0.7998643,0.0,-1.1920929e-07,306.19363,0.0,0.0,-9.313226e-10,305.6301,303.7708,300.87646,-344525.0,20862532.0,-13400672.0,91142.43,5.736947e-07,27242076.0,29446690.0,273.16058,-0.00013759453,8.245744e-05
323,3155,26.55,63.6,3938971.0,2022-05-01,2.1012692,-0.8168428,275.98926,304.11203,0.0,-8.498505e-05,4.5956783,296.78555,0.7998999,0.0,-1.1920929e-07,309.34396,0.0,0.0,-9.313226e-10,308.92355,307.50714,304.6972,-212327.0,22000878.0,-13766312.0,90752.61,0.0,28737002.0,30845328.0,273.1613,-8.502742e-05,1.661107e-05
324,3156,26.55,63.6,3938972.0,2022-06-01,2.382887,0.30064368,283.61795,303.60825,0.0,-0.0001277423,5.135969,297.58322,0.7998181,0.0,-1.1920929e-07,309.2449,0.0,0.0,-9.313226e-10,308.9561,307.97903,306.00177,-319708.0,20948000.0,-11811044.0,90563.86,5.736947e-07,27428720.0,32767950.0,273.15988,-0.00012769038,0.00011394918
325,3157,26.55,63.6,3938973.0,2022-07-01,0.78512454,2.240474,294.63538,299.28464,0.0,-0.002490739,3.8233242,300.2318,0.7999354,0.0,-1.1920929e-07,301.63937,0.0,0.0,-9.313226e-10,301.9319,302.43262,303.64655,-6228528.0,12647345.0,-3980956.0,90462.914,0.00016237982,16744570.0,36493440.0,273.15988,-0.0024907475,0.0047546495
326,3158,26.55,63.6,3938974.0,2022-08-01,1.364434,0.33926654,287.6751,301.35516,0.0,-0.0016909963,3.4866219,299.52768,0.7998572,0.0,-1.1920929e-07,304.67932,0.0,0.0,-9.313226e-10,304.41583,303.70154,302.65253,-4228854.0,16387796.0,-8090707.0,90526.93,2.8684735e-06,21741306.0,33929104.0,273.16058,-0.0016909991,0.00047657825
327,3159,26.55,63.6,3938975.0,2022-09-01,1.6867726,0.58677435,284.73065,301.10443,0.0,-0.00010768906,3.277338,298.6696,0.7999639,0.0,-1.1920929e-07,306.27148,0.0,0.0,-9.313226e-10,306.12518,305.7593,304.8389,-269597.0,12169456.0,-6131067.0,90879.81,0.0,16148536.0,16530005.0,273.15988,-0.000107882544,1.3411045e-06
328,3232,25.55,63.6,3947698.0,2022-02-01,0.9147887,-0.8046123,279.72302,294.5335,0.0,-0.00017457805,7.0081253,290.64474,0.7998928,0.0,-1.1920929e-07,297.47147,0.0,0.0,-9.313226e-10,297.3555,297.0928,296.82336,-435680.0,15975712.0,-10786544.0,99479.61,0.0,20152176.0,27321952.0,273.15988,-0.00017435383,1.1838973e-05
329,3233,25.55,63.6,3947699.0,2022-03-01,1.6252625,-0.25520277,283.1799,299.39093,0.0,-0.00010531,5.176544,295.43933,0.799939,0.0,-1.1920929e-07,303.37872,0.0,0.0,-9.313226e-10,303.0558,302.09573,300.51492,-264347.0,18482320.0,-11559906.0,99261.31,0.0,23676436.0,29730662.0,273.15988,-0.00010559708,2.0429492e-05
330,3234,25.55,63.6,3947700.0,2022-04-01,2.3590972,1.1731973,287.1234,303.30667,0.0,-0.00010904879,5.0099716,298.39426,0.79997456,0.0,-1.1920929e-07,307.91034,0.0,0.0,-9.313226e-10,307.53702,306.36734,304.25177,-272938.0,20590084.0,-12108912.0,98877.234,0.0,26727038.0,31743732.0,273.16058,-0.00010902528,5.0012022e-05
331,3235,25.55,63.6,3947701.0,2022-05-01,3.0642128,1.2221193,290.3809,304.53375,0.0,-7.4924435e-05,5.15946,300.4526,0.79994255,0.0,-1.1920929e-07,309.91006,0.0,0.0,-9.313226e-10,309.6367,308.74673,306.69205,-187510.0,21435920.0,-11958611.0,98414.375,0.0,28009348.0,33025648.0,273.1613,-7.493282e-05,7.0668757e-06
332,3236,25.55,63.6,3947702.0,2022-06-01,2.6700768,2.3164322,295.29245,303.7157,0.0,-9.2258444e-05,4.8647556,302.2971,0.79994607,0.0,-1.1920929e-07,310.12518,0.0,0.0,-9.313226e-10,309.90533,309.18222,307.6679,-230940.0,19970556.0,-9477567.0,98268.3,5.736947e-07,26110756.0,35671336.0,273.15988,-9.226473e-05,8.341111e-05
333,3237,25.55,63.6,3947703.0,2022-07-01,0.6629617,1.5739086,298.27408,301.59317,0.0,-0.0026315863,3.4403515,303.0782,0.79997456,0.0,-1.1920929e-07,303.19614,0.0,0.0,-9.313226e-10,303.51355,303.995,305.35574,-6581215.0,11292726.0,-3233828.0,98162.43,0.00012393668,14934017.0,38105310.0,273.15988,-0.0026314985,0.0051659476
334,3238,25.55,63.6,3947704.0,2022-08-01,1.0976045,1.6666033,296.84213,301.71796,0.0,-0.0022016354,3.4674015,302.38477,0.7999674,0.0,-1.1920929e-07,304.45004,0.0,0.0,-9.313226e-10,304.33392,303.98328,303.64655,-5505973.0,14172094.0,-5243203.0,98239.58,6.886199e-06,18533552.0,36707176.0,273.16058,-0.0022016268,0.0012094714
335,3239,25.55,63.6,3947705.0,2022-09-01,2.4366813,1.9466188,294.72214,301.59088,0.0,-0.00017423811,4.4020557,301.23477,0.7999674,0.0,-1.1920929e-07,306.9579,0.0,0.0,-9.313226e-10,306.807,306.41782,305.56314,-438066.0,11522642.0,-4536793.0,98786.14,0.0,15073562.0,18403108.0,273.15988,-0.00017511565,1.661107e-05
336,3408,29.35,63.7,4038490.0,2022-02-01,0.749333,-0.8512814,265.32828,285.0971,-1.4784746e-07,-8.247001e-05,15.468416,281.7554,0.6991149,0.0,0.49998987,287.71054,0.0,0.0,-9.313226e-10,287.59317,287.29236,287.39334,-207077.0,15440445.0,-10552896.0,85468.32,0.0,19564066.0,22760210.0,273.15988,-8.274149e-05,3.3788383e-05
337,3409,29.35,63.7,4038491.0,2022-03-01,0.6822506,0.57003784,268.25723,292.64438,-2.954621e-07,-0.00018864917,8.035318,286.99802,0.7989185,0.0,0.49998987,295.8864,0.0,0.0,-9.313226e-10,295.54855,294.319,292.3543,-473382.0,18546920.0,-11773059.0,85461.76,5.736947e-07,23431244.0,25540306.0,273.15988,-0.00018940028,0.00015116669
338,3410,29.35,63.7,4038492.0,2022-04-01,0.8616371,-0.23428226,266.3418,298.29675,-4.4330955e-07,-7.675984e-05,4.9558716,292.1369,0.7999639,0.0,0.49998987,302.83102,0.0,0.0,-9.313226e-10,302.24026,300.06262,296.92426,-193237.0,21399004.0,-13531297.0,85307.47,0.0,27127622.0,27461918.0,273.16058,-7.721828e-05,4.61936e-05
339,3411,29.35,63.7,4038493.0,2022-05-01,2.0929105,-2.7167628,269.06827,300.13965,-4.4330955e-07,-7.111789e-05,5.9118805,293.63657,0.7998572,0.0,0.49998987,305.3162,0.0,0.0,-9.313226e-10,304.96515,303.63345,300.881,-178920.0,22916932.0,-13925903.0,84995.62,0.0,29130544.0,28372448.0,273.1613,-7.1695074e-05,1.661107e-05
340,3412,29.35,63.7,4038494.0,2022-06-01,2.465829,-3.0897949,270.88556,302.67352,-4.4330955e-07,-7.4584736e-05,6.4407825,294.02148,0.7997612,0.0,0.49998987,307.22394,0.0,0.0,-9.313226e-10,306.76846,304.9775,302.2037,-187987.0,22458704.0,-13692254.0,84755.16,0.0,28619028.0,29649312.0,273.15988,-7.512327e-05,8.024275e-06
341,3413,29.35,63.7,4038495.0,2022-07-01,1.1631866,1.3917379,286.20184,301.21304,-9.604264e-07,-0.0018760283,3.5784492,298.7776,0.7999141,0.0,0.49998987,305.25815,0.0,0.0,-9.313226e-10,305.2097,304.62888,303.5332,-4711353.0,18117984.0,-8518106.0,84640.266,3.9590523e-05,23223468.0,33892216.0,273.15988,-0.0018839366,0.002370838
342,3414,29.35,63.7,4038496.0,2022-08-01,2.310232,-2.793043,275.06357,300.52325,-8.1257895e-07,-0.00051072147,5.1352577,295.54037,0.7998572,0.0,0.49998987,304.9298,0.0,0.0,-9.313226e-10,304.7182,303.98563,302.91437,-1281842.0,18745138.0,-11154916.0,84739.57,1.7210841e-06,24082302.0,30966092.0,273.16058,-0.00051261345,0.00034584105
343,3415,29.35,63.7,4038497.0,2022-09-01,1.6595538,-2.397481,267.7696,298.54285,-2.954621e-07,-4.0460378e-05,4.5330353,293.67773,0.79998523,0.0,0.49998987,302.0512,0.0,0.0,-9.313226e-10,302.05838,302.2178,302.21732,-102083.0,13069058.0,-7153654.0,84942.27,0.0,16816322.0,14287535.0,273.15988,-4.0839892e-05,3.874302e-07
344,3464,28.65,63.7,4044601.0,2022-02-01,-0.33555925,-0.7846571,267.5702,290.62238,0.0,-4.2227795e-05,15.242761,284.9167,0.67276657,0.0,-1.1920929e-07,293.21442,0.0,0.0,-9.313226e-10,293.12726,292.71906,293.65662,-105423.0,15189262.0,-11509351.0,93853.09,0.0,19733104.0,24410482.0,273.15988,-4.2173546e-05,3.1881034e-05
345,3465,28.65,63.7,4044602.0,2022-03-01,-0.27104867,0.5800152,270.7037,298.41113,0.0,-5.4259785e-05,6.271364,290.62228,0.7864839,0.0,-1.1920929e-07,301.80212,0.0,0.0,-9.313226e-10,301.57532,299.85486,296.21927,-135490.0,18164930.0,-12936108.0,93628.234,0.0,23603362.0,27433622.0,273.15988,-5.4362696e-05,2.233684e-05
346,3466,28.65,63.7,4044603.0,2022-04-01,-0.01022017,0.17190099,268.47318,303.82315,0.0,-8.593663e-05,3.7492924,295.3832,0.7999639,0.0,-1.1920929e-07,308.24432,0.0,0.0,-9.313226e-10,307.89963,305.27686,299.9584,-214713.0,20919912.0,-14712109.0,93308.99,0.0,27199376.0,29278430.0,273.16058,-8.59797e-05,2.8062612e-05
347,3467,28.65,63.7,4044604.0,2022-05-01,1.2962799,-1.9352949,270.9589,306.20105,0.0,-9.572529e-05,4.6248627,297.53458,0.7999034,0.0,-1.1920929e-07,310.9234,0.0,0.0,-9.313226e-10,310.7088,309.09537,303.63748,-239530.0,22498428.0,-15104802.0,92911.79,0.0,29132304.0,30401686.0,273.1613,-9.569293e-05,3.874302e-07
348,3468,28.65,63.7,4044605.0,2022-06-01,1.8142935,-1.6459457,275.4448,308.23114,0.0,-0.00010014372,5.254135,297.87033,0.7997043,0.0,-1.1920929e-07,312.66272,0.0,0.0,-9.313226e-10,312.40372,310.42886,305.84537,-250507.0,21901368.0,-14491031.0,92614.71,0.0,28360188.0,32010524.0,273.15988,-0.00010007387,4.1423365e-05
349,3469,28.65,63.7,4044606.0,2022-07-01,-0.8666464,2.5307887,291.2818,305.92834,0.0,-0.0012539758,3.1000881,302.05383,0.7998928,0.0,-1.1920929e-07,310.42096,0.0,0.0,-9.313226e-10,310.43173,309.71045,307.42422,-3135954.0,17247674.0,-8813240.0,92516.23,5.165115e-06,22608064.0,36540940.0,273.15988,-0.0012538899,0.0013239849
350,3470,28.65,63.7,4044607.0,2022-08-01,1.4647361,-1.7357436,277.15878,306.5881,0.0,-9.470573e-05,3.8176308,299.76025,0.79994965,0.0,-1.1920929e-07,310.93048,0.0,0.0,-9.313226e-10,310.77628,309.66232,307.33127,-236667.0,18245582.0,-12447770.0,92621.27,0.0,23886852.0,33090830.0,273.16058,-9.474065e-05,4.046783e-05
351,3471,28.65,63.7,4044608.0,2022-09-01,0.74033153,-1.945916,270.48883,303.96875,0.0,-4.5898603e-05,3.4567242,297.12183,0.7999674,0.0,-1.1920929e-07,307.3598,0.0,0.0,-9.313226e-10,307.3539,307.69614,307.16467,-114491.0,12789789.0,-7532137.0,93071.82,0.0,16709794.0,15308723.0,273.15988,-4.57922e-05,3.874302e-07
352,3472,28.55,63.7,4045474.0,2022-02-01,-0.27276337,-0.71610165,267.82126,290.90314,0.0,-5.4055825e-05,14.26682,285.2241,0.6830748,0.0,-1.1920929e-07,293.4069,0.0,0.0,-9.313226e-10,293.3236,292.92096,293.881,-135013.0,14949315.0,-11362056.0,94250.305,0.0,19749390.0,24649988.0,273.15988,-5.3981785e-05,4.5239925e-05
353,3473,28.55,63.7,4045475.0,2022-03-01,-0.20225179,0.7496338,270.9651,298.68842,0.0,-5.4259785e-05,6.24716,290.9249,0.790854,0.0,-1.1920929e-07,301.9932,0.0,0.0,-9.313226e-10,301.76926,300.06497,296.42215,-135967.0,17910940.0,-12779796.0,94014.766,0.0,23635056.0,27686266.0,273.15988,-5.4362696e-05,1.7564744e-05
354,3474,28.55,63.7,4045476.0,2022-04-01,0.01828444,0.38722324,268.60645,304.12128,0.0,-8.7296125e-05,3.7457333,295.61417,0.79994607,0.0,-1.1920929e-07,308.4552,0.0,0.0,-9.313226e-10,308.11163,305.47052,300.1443,-218531.0,20642648.0,-14568094.0,93688.14,0.0,27203338.0,29534106.0,273.16058,-8.731289e-05,3.0925497e-05
355,3475,28.55,63.7,4045477.0,2022-05-01,1.3948674,-1.7602048,271.19858,306.41824,0.0,-9.538536e-05,4.654049,297.68106,0.79988205,0.0,-1.1920929e-07,311.03378,0.0,0.0,-9.313226e-10,310.82205,309.2339,303.8143,-238576.0,22192676.0,-14908866.0,93289.3,0.0,29114256.0,30655846.0,273.1613,-9.531202e-05,1.3411045e-06
356,3476,28.55,63.7,4045478.0,2022-06-01,1.7356377,-1.460878,275.856,308.44257,0.0,-9.919214e-05,5.2683716,298.0227,0.7996723,0.0,-1.1920929e-07,312.81415,0.0,0.0,-9.313226e-10,312.5543,310.56735,305.9927,-248121.0,21639352.0,-14285530.0,92988.94,0.0,28390564.0,32308644.0,273.15988,-9.912159e-05,4.428625e-05
357,3477,28.55,63.7,4045479.0,2022-07-01,-1.2084883,2.698476,291.72604,305.88214,0.0,-0.0015761841,3.1805267,301.9993,0.7998572,0.0,-1.1920929e-07,309.89874,0.0,0.0,-9.313226e-10,309.93906,309.21863,307.40042,-3942028.0,17066308.0,-8262049.0,92891.27,6.886199e-06,22619510.0,36799650.0,273.15988,-0.0015761508,0.0017600954
358,3478,28.55,63.7,4045480.0,2022-08-01,1.4364457,-1.494673,277.3592,306.71057,0.0,-0.00011040829,3.84824,299.89926,0.7999319,0.0,-1.1920929e-07,310.9446,0.0,0.0,-9.313226e-10,310.7835,309.60834,307.24286,-276279.0,18049772.0,-12225052.0,92999.6,0.0,23907982.0,33323768.0,273.16058,-0.000110358465,5.2874908e-05
359,3479,28.55,63.7,4045481.0,2022-09-01,0.8269172,-1.7782288,270.8277,304.16632,0.0,-4.535471e-05,3.4908924,297.43726,0.7999674,0.0,-1.1920929e-07,307.40085,0.0,0.0,-9.313226e-10,307.39487,307.71375,307.15332,-113537.0,12608424.0,-7396320.5,93448.51,0.0,16693946.0,15438582.0,273.15988,-4.541129e-05,3.874302e-07
360,3552,27.55,63.7,4054204.0,2022-02-01,1.6934165,0.023846865,268.9515,290.54495,0.0,-3.0128052e-05,14.757994,285.58017,0.6850482,0.0,-1.1920929e-07,292.8875,0.0,0.0,-9.313226e-10,292.80078,292.42676,293.51038,-75357.0,15244234.0,-10947775.0,93493.64,0.0,20141612.0,24831892.0,273.15988,-3.0174386e-05,2.2985041e-06
361,3553,27.55,63.7,4054205.0,2022-03-01,2.2069292,1.3161016,271.8257,298.23782,0.0,-5.7250727e-05,7.0508347,290.74847,0.792735,0.0,-1.1920929e-07,301.46814,0.0,0.0,-9.313226e-10,301.26453,299.65414,295.93704,-143126.0,17984770.0,-12408145.0,93298.33,0.0,23824344.0,27776208.0,273.15988,-5.7219993e-05,3.9514154e-05
362,3554,27.55,63.7,4054206.0,2022-04-01,1.7682145,0.97911763,270.29666,303.7261,0.0,-0.00011401088,3.83329,295.9403,0.79988563,0.0,-1.1920929e-07,308.04477,0.0,0.0,-9.313226e-10,307.67557,304.8672,299.5107,-285346.0,20547552.0,-14085494.0,92974.164,0.0,27264526.0,29802918.0,273.16058,-0.000113977585,6.337091e-05
363,3555,27.55,63.7,4054207.0,2022-05-01,2.853964,-1.1415962,272.38464,305.73425,0.0,-8.872384e-05,4.5572376,297.37524,0.79970074,0.0,-1.1920929e-07,310.24265,0.0,0.0,-9.313226e-10,310.0511,308.5601,303.21472,-221872.0,21867262.0,-14196990.0,92603.22,0.0,28941696.0,30886762.0,273.1613,-8.864608e-05,7.0668757e-06
364,3556,27.55,63.7,4054208.0,2022-06-01,2.8263168,-0.13160992,277.50177,307.40616,0.0,-0.00014160946,5.4420624,297.83182,0.799747,0.0,-1.1920929e-07,311.98624,0.0,0.0,-9.313226e-10,311.73035,309.73746,305.22766,-354070.0,21349248.0,-13623663.0,92323.375,5.736947e-07,28247938.0,32505200.0,273.15988,-0.0001415941,8.054823e-05
365,3557,27.55,63.7,4054209.0,2022-07-01,0.58580613,3.5082676,292.2333,304.1363,0.0,-0.0015150732,3.7314968,300.7846,0.79983586,0.0,-1.1920929e-07,307.99384,0.0,0.0,-9.313226e-10,308.08392,307.82056,306.4495,-3788831.0,15708078.0,-7118402.0,92198.625,3.2706186e-05,20966110.0,36875944.0,273.15988,-0.0015150127,0.0024719927
366,3558,27.55,63.7,4054210.0,2022-08-01,2.7635207,-0.9117905,277.6588,305.36798,0.0,-0.0002008169,4.9523125,298.43115,0.79965097,0.0,-1.1920929e-07,308.843,0.0,0.0,-9.313226e-10,308.6706,308.06708,306.51862,-502017.0,17471572.0,-11043694.0,92329.12,0.0,23387664.0,33241912.0,273.16058,-0.00020082807,5.5737793e-05
